URL,TITRE,QUANTITE,PRIX,PRIX_KILOS,VALEUR ÉNERGÉTIQUE (KJ),VALEUR ÉNERGÉTIQUE (KCAL),MATIÈRES GRASSES,ACIDES GRAS SATURÉS,GLUCIDES,SUCRES,PROTÉINES,SEL,FIBRES ALIMENTAIRES,VITAMINE D,CALCIUM,VITAMINE B6,ACIDES GRAS MONO-INSATURÉS,VITAMINE B12
https://www.carrefour.fr/p/yaourts-gourmand-citron-lemon-curd-mamie-nova-3456778743224?t=R04F06,Yaourts Gourmand citron Lemon Curd MAMIE NOVA ,les 2 pots de 150 g,1.27,4.23,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-mandarine-citron-vert-mamie-nova-3456774758772?t=R04F06,Yaourts mandarine citron vert MAMIE NOVA ,les 2 pots de 150g,1.25,4.17,408,97,2.6,1.6,15,14,3.3,0.15,0.1,,,,,
https://www.carrefour.fr/p/yaourts-litchi-rose-mamie-nova-3456774845137?t=R04F06,Yaourts litchi rose MAMIE NOVA ,les 2 pots de 150 g,1.39,4.63,404,96,2.4,1.6,15,14,3.4,0.08,,,,,,
https://www.carrefour.fr/p/yaourts-nature-sur-fruits-panier-de-yoplait-3329770061507?t=R04F06,Yaourts nature sur fruits PANIER DE YOPLAIT ,les 6 pots de 140g,2.49,2.96,392,93,2.5,1.6,13.9,13.3,2.7,0.1,0.3,,,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-0-panier-de-yoplait-3329770063655?t=R04F06,Yaourts aux fruits 0% PANIER DE YOPLAIT ,les 16 pots de 130g,3.69,1.77,195,46,0.1,0.1,5.7,5.4,4.5,0.17,,,,,,
https://www.carrefour.fr/p/yaourts-fruits-jaunes-panier-de-yoplait-3329770063518?t=R04F06,Yaourts fruits jaunes PANIER DE YOPLAIT ,les 8 pots de 130g,2.45,2.36,390,92,2.4,1.6,13.4,13,3.2,0.12,,,,,,
https://www.carrefour.fr/p/yaourts-assortiment-0-mg-sans-sucres-ajoutes-sveltesse-3023291415909?t=R04F06,Yaourts assortiment 0% MG sans sucres ajoutés SVELTESSE ,les 12 pots de 125 g,2.96,1.97,159,37,0.1,0,4.7,4.3,4.4,0.16,,,,,,
https://www.carrefour.fr/p/yaourts-caramel-sveltesse-3023290008331?t=R04F06,Yaourts caramel SVELTESSE ,les 4 pots de 125 g,1.35,2.70,310,73,0.9,0.6,12.2,10.6,3.3,0.16,,,,,,
https://www.carrefour.fr/p/yaourts-nature-0-taillefine-3033490594565?t=R04F06,Yaourts nature 0% TAILLEFINE ,les 12 pots de 125 g,2.24,1.49,174,41,0.1,0.04,5.7,5.7,4.3,0.16,,0,0.153,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-0-mg-taillefine-3033491215261?t=R04F06,Yaourts aux fruits 0% MG TAILLEFINE ,les 8 pots de 125g,2.29,2.29,194,46,0.1,0.05,6.6,6.4,4.4,0.19,,0,0.158,,,
https://www.carrefour.fr/p/yaourts-a-la-fraise-veloute-3033490004637?t=R04F06,Yaourts à la fraise VELOUTE ,les 4 pots de 125 g,1.53,3.06,394,93,2.9,2,13.4,13,3.4,0.13,,,0.119,,,
https://www.carrefour.fr/p/yaourts-brasses-nature-veloute-3033490004569?t=R04F06,Yaourts brassés nature VELOUTE ,les 12 pots de 125g,2.79,1.86,300,72,3.5,2.4,5.7,5.7,4.3,0.16,,,0.151,,,
https://www.carrefour.fr/p/yaourts-a-boire-saveur-fraise-carrefour-3245412217203?t=R04F06,Yaourts à boire saveur fraise CARREFOUR ,les 10 bouteilles de 100g,2.67,2.67,293,69,1.4,0.9,12,11,2.7,0.09,,,,,,
https://www.carrefour.fr/p/yaourts-a-boire-fraise-actimel-3033491213199?t=R04F06,Yaourts à boire fraise ACTIMEL ,les 12 bouteilles de 100 g,4.00,3.33,316,75,1.5,1,11.7,11.6,2.7,0.1,,0,0.12,0.21,,
https://www.carrefour.fr/p/yaourts-a-boire-framboise-mini-yop-3329770052444?t=R04F06,Yaourts à boire framboise MINI YOP ,les 8 bouteilles de 100 g,2.53,3.16,279,66,0.8,0.5,10.7,10.5,3,0.12,,0,0.12,,,
https://www.carrefour.fr/p/yaourts-a-boire-vanille-p-tit-yop-3329770056060?t=R04F06,Yaourts à boire vanille P'TIT YOP ,les 6 bouteilles de 180 g,2.15,1.99,279,66,0.8,0.5,10.7,10.5,3,0.12,,0,0.12,,,
https://www.carrefour.fr/p/yaourts-bio-nature-carrefour-bio-3245413442338?t=R04F06,Yaourts bio nature CARREFOUR BIO ,les 12 pots de 125g,2.15,1.43,262,63,3.4,2.1,4.1,4.1,3.9,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-bio-nature-les-2-vaches-3661344961326?t=R04F06,Yaourts bio nature LES 2 VACHES ,les 4 pots de 115 g,1.43,3.11,288,69,3.5,2.4,5.2,5.2,4.1,0.06,,,0.144,,,
https://www.carrefour.fr/p/yaourts-bio-nature-malo-3278699005010?t=R04F06,Yaourts bio nature MALO ,les 4 pots de 125 g,1.66,3.32,220,50,0.9,0.6,6.4,6.4,4.6,0.14,,,,,,
https://www.carrefour.fr/p/barres-chocolatees-lait-noisette-caramel-maxi-king-kinder-8000500290804?t=R04F06,Barres chocolatées lait noisette/caramel maxi king KINDER ,les 3 barres de 35 g,1.25,11.90,2165,521,37.5,19,38.2,35.6,6.7,0.191,,,,,,
https://www.carrefour.fr/p/caille-brebis-vanille-bio-baskalia-3578840003644?t=R04F06,Caille brebis vanille Bio BASKALIA ,le pot de 140g,1.40,10.00,466.4,111.9,6.6,4.5,8,8,5.2,0.11,,,,,,
https://www.carrefour.fr/p/cremes-caramel-la-laitiere-3023290233702?t=R04F06,Crèmes caramel LA LAITIERE ,les 4 pots de 100 g,1.59,3.98,540,128,2.6,1.1,21.5,19.5,4.5,0.2,,,,,,
https://www.carrefour.fr/p/cremes-aux-oeufs-caramel-la-laitiere-3023290623992?t=R04F06,Crèmes aux œufs caramel LA LAITIERE ,les 4 pots de 100 g,1.49,3.72,783,186,7.7,4.5,24.6,21.5,4.4,0.19,,,,,,
https://www.carrefour.fr/p/cremes-dessert-chocolat-et-vanille-carrefour-3270190023142?t=R04F06,Crèmes dessert chocolat et vanille CARREFOUR ,les 12 pots de 125g,2.48,1.65,515,122,3,1.9,20,17,3.3,0.2,,,,,,
https://www.carrefour.fr/p/cremes-dessert-saveur-praline-carrefour-3560070884728?t=R04F06,Crèmes dessert saveur praliné CARREFOUR ,les 4 pots de 125g,1.01,2.02,466,111,3.3,2.1,18,14,2.7,0.23,,,,,,
https://www.carrefour.fr/p/cremes-dessert-chocolat-cazaubon-3760074310135?t=R04F06,Crèmes dessert chocolat CAZAUBON ,les 4 pots de 125 g,1.90,3.80,400,94.4,2,1,14.6,14.3,3.2,0.12,,,,,,
https://www.carrefour.fr/p/cremes-dessert-caramel-sale-danette-3033491322396?t=R04F06,Crèmes dessert caramel salé DANETTE ,les 4 pots de 125g,1.00,2.00,493,117,2.7,1.8,19.7,17.2,3.4,0.31,,,0.117,,,
https://www.carrefour.fr/p/cremes-dessert-expresso-danette-3033491279881?t=R04F06,Crèmes dessert expresso DANETTE ,les 4 pots de 125 g,1.39,2.78,501,119,2.7,1.7,20.2,17.4,3.4,0.12,,,,,,
https://www.carrefour.fr/p/cremes-dessert-vanille-chocolat-danette-3033491432743?t=R04F06,Crèmes dessert vanille/chocolat DANETTE ,les 12 pots de 115 g,3.05,2.21,516,122,3,2,20,17.5,3.3,0.18,,,,,,
https://www.carrefour.fr/p/cremes-dessert-caramel-beurre-sale-ker-ronan-3760176401540?t=R04F06,Crèmes dessert caramel beurre salé KER RONAN ,les 4 pots de 105 g,2.05,4.88,572,137,5.6,3.6,18.3,15.9,3.3,0.1,,,,,,
https://www.carrefour.fr/p/cremes-dessert-caramel-la-laitiere-3023290794920?t=R04F06,Crèmes dessert caramel LA LAITIERE ,les 8 pots de 100 g,2.86,3.58,540,128,2.6,1.1,21.5,19.5,4.5,0.2,,,,,,
https://www.carrefour.fr/p/cremes-dessert-saveur-vanille-taillefine-3033490905385?t=R04F06,Crèmes dessert saveur vanille TAILLEFINE ,les 4 pots de 120 g,1.77,3.69,309,73,0.9,0.6,12.9,10,3.3,0.14,,,0.123,,,
https://www.carrefour.fr/p/cremes-dessert-bio-chocolat-pechalou-3339526073005?t=R04F06,Crèmes dessert bio chocolat PECHALOU ,les 4 pots de 115 g,2.30,5.00,540,128,3.8,2.2,19.5,16.8,3.3,0.12,,,,,,
https://www.carrefour.fr/p/dessert-coeur-fondant-chocolat-noir-carrefour-selection-3245413527134?t=R04F06,Dessert cœur fondant chocolat noir CARREFOUR SELECTION ,les 2 pots de 90g,2.19,12.17,1481,355,20,13,34,23,7.4,0.13,,,,,,
https://www.carrefour.fr/p/dessert-tiramisu-aux-speculoos-carrefour-3560070695362?t=R04F06,Dessert Tiramisu aux Speculoos CARREFOUR ,les 2 pots de 100g,1.99,9.95,1195,285,10,8.4,41,22,4.4,0.28,1.6,,,,,
https://www.carrefour.fr/p/dessert-liegeois-chocolat-cafe-carrefour-3245413812254?t=R04F06,Dessert liégeois chocolat café CARREFOUR ,les 8 pots de 100g,2.01,2.51,,,,,,,,,,,,,,
https://www.carrefour.fr/p/dessert-vegetal-au-lait-de-coco-et-fraise-andros-3608580890911?t=R04F06,Dessert végétal au lait de coco et fraise ANDROS ,les 4 pots de 100g,2.32,5.80,389,92,2.9,2.7,16,10,0.3,0.08,0.3,,0,,,
https://www.carrefour.fr/p/dessert-mousse-a-la-framboise-andros-3608580910305?t=R04F06,Dessert mousse à la framboise ANDROS ,les 2 pots de 80g,2.29,14.31,706,169,10,6.6,17,16,2.1,0.06,1.4,,,,,
https://www.carrefour.fr/p/dessert-coeur-coulant-chocolat-bonne-maman-3608580884170?t=R04F06,Dessert Coeur coulant chocolat BONNE MAMAN ,les 2 pots de 80g,2.57,16.06,1906,457,29,17,41,31,6.5,0.16,3.2,,,,,
https://www.carrefour.fr/p/dessert-feuillete-de-mousse-cafe-la-laitiere-3023290025673?t=R04F06,Dessert feuilleté de mousse café LA LAITIERE ,les 4 pots de 57 g,1.32,5.79,859,206,13.6,9,15.7,15.4,4.5,0.23,,,,,,
https://www.carrefour.fr/p/dessert-mousse-chocolat-noir-michel-et-augustin-3760122966000?t=R04F06,Dessert mousse chocolat noir MICHEL ET AUGUSTIN ,le pot de 500 ml,"2.79


  3.99",11.39,1481,356,25,15.5,24,23,7.1,0.23,,,,,,
https://www.carrefour.fr/p/dessert-ile-flottante-vanille-rians-3184670008928?t=R04F06,Dessert Ile flottante vanille RIANS ,les 4 pots de 90g + 4 étuis de 5g,2.87,7.55,600,142,4,2,22,21,4.3,0.1,,,,,,
https://www.carrefour.fr/p/dessert-vegetal-au-lait-d-amande-abricot-yoplait-3329770063778?t=R04F06,Dessert végétal  au lait d'amande abricot YOPLAIT ,les 4 pots de 100g,2.49,6.22,433,103,3.8,0.3,14.8,10.6,1.7,0.04,,,0.12,,,
https://www.carrefour.fr/p/desserts-flan-caramel-carrefour-bio-3560071013660?t=R04F06,Desserts flan caramel CARREFOUR BIO ,les 4 pots de 125g,1.51,3.02,482,114,3.6,2.3,18,16,2.7,0.1,,,,,,
https://www.carrefour.fr/p/desserts-profiteroles-au-chocolat-carrefour-3245412435263?t=R04F06,Desserts profiteroles au chocolat CARREFOUR ,les 4 pots de 90g,2.71,7.53,1126,269,12,2.5,31,19,6.1,0.26,,,,,,
https://www.carrefour.fr/p/desserts-mousse-liegeoise-chocolat-carrefour-3270190216797?t=R04F06,Desserts mousse liégeoise chocolat CARREFOUR ,les 4 pots de 80g,0.99,3.09,777,186,9.7,6.4,20,19,3.9,0.15,1.5,,,,,
https://www.carrefour.fr/p/desserts-mousse-creme-de-marron-carrefour-3560070698295?t=R04F06,Desserts mousse crème de marron CARREFOUR ,les 4 pots de 73g,1.35,4.62,794,189,6.4,4.5,29,26,2.9,0.18,1,,,,,
https://www.carrefour.fr/p/desserts-croustillant-au-chocolat-noir-carrefour-selection-3560070846757?t=R04F06,Desserts croustillant au chocolat noir CARREFOUR SELECTION ,les 2 pots de 80g,2.19,13.69,1741,416,20,6.9,49,38,7.8,0.25,,,,,,
https://www.carrefour.fr/p/desserts-chocolat-caramel-carrefour-kids-3560071003883?t=R04F06,Desserts chocolat caramel CARREFOUR KIDS ,les 12 pots de 60g,2.15,2.99,663,158,6.9,4.4,21,18,3.5,0.4,,,,,,
https://www.carrefour.fr/p/desserts-semoule-lait-vanille-carrefour-3560070951673?t=R04F06,Desserts semoule lait vanille CARREFOUR ,les 4 pots de 115g,1.25,2.72,502,119,3.4,2.2,19,14,2.9,0.1,0.5,,,,,
https://www.carrefour.fr/p/desserts-panna-cotta-sur-lit-caramel-carrefour-3560070730193?t=R04F06,Desserts Panna cotta sur lit caramel CARREFOUR ,les 4 pots de 90g,1.31,3.64,704,168,9,6,20,18,2.3,0.11,,,,,,
https://www.carrefour.fr/p/desserts-liegeois-chocolat-danette-3033491377150?t=R04F06,Desserts liégeois chocolat DANETTE ,les 8 pots de 100 g,2.49,3.11,656,157,7.5,5.2,19,17.1,2.9,0.18,,,,,,
https://www.carrefour.fr/p/desserts-liegeois-chocolat-danette-3033491377105?t=R04F06,Desserts liégeois chocolat DANETTE ,les 4 pots de 100 g,1.39,3.48,656,157,7.5,5.2,19,17.1,2.9,0.18,,,,,,
https://www.carrefour.fr/p/desserts-le-liegeois-vanille-chocolat-danette-3033491377167?t=R04F06,Desserts Le Liégeois vanille/chocolat DANETTE ,les 8 pots de 100 g,2.49,3.11,656,157,7.5,5.2,19,17,2.9,0.16,,,,,,
https://www.carrefour.fr/p/desserts-feuillete-de-mousse-menthe-la-laitiere-3023290419793?t=R04F06,Desserts Feuilleté de Mousse menthe LA LAITIERE ,les 4 pots de 57 g,1.32,5.79,903,217,13.7,9,18.5,18.1,4.4,0.16,,,,,,
https://www.carrefour.fr/p/desserts-clafoutis-aux-abricots-la-laitiere-3023290208137?t=R04F06,Desserts clafoutis aux abricots LA LAITIERE ,les 4 pots de 85 g,2.51,7.38,959,228,9.2,5.3,30.6,25.8,5.3,0.19,,,,,,
https://www.carrefour.fr/p/desserts-secret-de-mousse-au-chocolat-la-laitiere-3023290009055?t=R04F06,Desserts Secret de Mousse au chocolat LA LAITIERE ,les 4 pots de 59 g,1.49,6.31,754.5,179.8,7.1,4.7,23.5,21.9,4.6,0.2,,,,,,
https://www.carrefour.fr/p/desserts-feuillete-mousse-vanille-la-laitiere-3023290234501?t=R04F06,Desserts feuilleté mousse vanille LA LAITIERE ,les 4 pots de 57 g,1.25,5.48,912,219,13.9,9.2,18.2,17.8,4.4,0.21,,,,,,
https://www.carrefour.fr/p/desserts-creme-brulee-eclats-caramel-la-laitiere-3023290797365?t=R04F06,Desserts crème brûlée + éclats caramel LA LAITIERE ,les 4 pots de 100 g,2.32,5.80,1261,304,23.8,14.2,17.5,17.4,4.7,0.11,,,,,,
https://www.carrefour.fr/p/desserts-fondant-chocolat-creme-anglaise-rians-3184670001547?t=R04F06,Desserts fondant chocolat/crème anglaise RIANS ,les 2 pots de 60g + 2 pots de 50g,1.91,8.68,927,218,13,8,19,17,4.5,0.1,,,,,,
https://www.carrefour.fr/p/flan-chocolat-flanby-3023290037928?t=R04F06,Flan chocolat FLANBY ,les 4 pots de 100g,1.30,3.25,529,126,3.8,2.5,19,16.9,3.4,0.14,,,,,,
https://www.carrefour.fr/p/fromage-blanc-nature-3-mg-carrefour-3245414098756?t=R04F06,Fromage blanc nature 3% MG CARREFOUR ,le pot de 500g,1.11,2.22,298,71,3,1.9,4.5,4.4,6.5,0.13,,,,,,
https://www.carrefour.fr/p/fromage-blanc-sur-lit-de-myrtilles-alsace-lait-3262970806953?t=R04F06,Fromage blanc sur lit de myrtilles ALSACE LAIT ,les 4 pots de 125 g,2.45,4.90,517,123,6.2,4.2,12,11,4.9,0.07,,,,,,
https://www.carrefour.fr/p/fromage-blanc-nature-alsace-lait-3262970805741?t=R04F06,Fromage blanc nature ALSACE LAIT ,le pot de 1 kg,2.35,2.35,299,71,2.8,1.9,5.1,5.1,6.4,0.09,,,,,,
https://www.carrefour.fr/p/fromage-blanc-aux-fruits-danonino-danone-3033491225253?t=R04F06,Fromage blanc aux fruits/Danonino DANONE ,les 6 pots de 50g,1.61,5.37,433,103,2.9,2,12.7,12.1,6.4,0.08,,0,0.198,,,
https://www.carrefour.fr/p/fromage-blanc-40-mg-les-fayes-3597240060422?t=R04F06,Fromage blanc 40% MG LES FAYES ,le pot de 750 g,2.49,3.32,469,113,7.9,5.5,3,3,7.4,0.07,,,,,,
https://www.carrefour.fr/p/fromage-blanc-faisselle-0-mg-rians-3184670001288?t=R04F06,Fromage blanc faisselle 0% MG RIANS ,le pot de 1 kg,2.70,2.70,136,32,0,0,3.5,3,4.5,0.1,,,,,,
https://www.carrefour.fr/p/fromage-blanc-ferme-doux-rians-3184670001110?t=R04F06,Fromage blanc ferme & doux RIANS ,le seau de 2 kg,4.95,2.48,381,92,6.8,4.6,4.5,3.3,3.4,0.1,,,,,,
https://www.carrefour.fr/p/fromage-blanc-fraise-0-mg-taillefine-3033490327866?t=R04F06,Fromage blanc fraise 0% MG TAILLEFINE ,les 4 pots de 120 g,1.50,3.10,229,54,0.1,0.06,6.5,6.2,6.4,0.15,,0,0.12,,,
https://www.carrefour.fr/p/fromage-blanc-0-mg-nature-taillefine-3033490328030?t=R04F06,"Fromage blanc 0% MG, nature TAILLEFINE ",le pot de 850 g,1.73,2.04,204,48,0.1,0.06,4.5,4.5,7.3,0.11,,0,0.13,,,
https://www.carrefour.fr/p/fromage-blanc-nature-0-mg-taillefine-3033490853839?t=R04F06,Fromage blanc nature 0% MG TAILLEFINE ,les 8 pots de 100 g,1.77,2.21,204,48,0.1,0.06,4.5,4.5,7.3,0.11,,0,0.13,,,
https://www.carrefour.fr/p/fromage-frais-aux-fruits-carrefour-kids-3560070354771?t=R04F06,Fromage frais aux fruits CARREFOUR KIDS ,les 6 pots de 100g,2.02,3.37,395,94,2,1.3,12,11,6.9,0.08,,1.2,120,,,
https://www.carrefour.fr/p/fromage-frais-aux-fruits-carrefour-3560070354627?t=R04F06,Fromage frais aux fruits CARREFOUR ,les 18 pots de 50g,2.32,2.58,376,89,2,1.3,11,10,6.7,0.09,,1.3,240,,,
https://www.carrefour.fr/p/fromage-frais-7-mg-etrez-3286151301068?t=R04F06,Fromage frais 7% MG ETREZ ,les 6 pots 100g,2.49,4.15,398,96,7,4.3,4.1,3.9,4.4,0.09,,,,,,
https://www.carrefour.fr/p/fromage-frais-en-faisselle-6-la-bressane-3302551144705?t=R04F06,Fromage frais en faisselle 6% LA BRESSANE ,les 12 pots de 100g,4.04,3.37,380,91,6.4,4,4.9,3.9,3.7,0.2,,,,,,
https://www.carrefour.fr/p/fromage-frais-sur-lit-de-fruits-malo-3278692501151?t=R04F06,Fromage frais sur lit de fruits MALO ,les 4 pots de 100 g,2.00,5.00,,,,,,,,,,,,,,
https://www.carrefour.fr/p/fromage-frais-faisselle-royans-frais-3271961000508?t=R04F06,Fromage frais faisselle ROYANS FRAIS ,les 12 pots de 100 g,4.95,4.12,0,350,6,0,4,0,3.5,0,,,,,,
https://www.carrefour.fr/p/fromage-frais-en-faisselle-6-mg-royans-frais-3271960101435?t=R04F06,Fromage frais en faisselle 6% MG ROYANS FRAIS ,les 6 portions de 125g,3.50,4.67,341,82,6,4,3.5,3,3.5,0.1,,,,,,
https://www.carrefour.fr/p/fromage-frais-faisselle-royans-frais-3271961101236?t=R04F06,Fromage frais faisselle ROYANS FRAIS ,les 12 faisselles de 125 g,6.90,4.60,341,82,6,4,3.5,3,3.5,0.1,,,,,,
https://www.carrefour.fr/p/fromage-frais-fruits-mixes-petit-filous-yoplait-3329770058903?t=R04F06,Fromage frais fruits mixés Petit Filous YOPLAIT ,les 18 pots de 50 g,2.59,2.88,370,88,2.4,1.6,10.4,9.9,5.3,0.12,0.1,0,0.15,,,
https://www.carrefour.fr/p/fromages-blancs-saveur-vanille-activia-3033491024818?t=R04F06,Fromages blancs saveur vanille ACTIVIA ,les 4 pots de 120 g,1.96,4.08,422,100,3.8,2.7,11.8,11.3,4.7,0.09,,,,,,
https://www.carrefour.fr/p/fromages-frais-nature-sous-creme-fouettee-carrefour-3560070809684?t=R04F06,Fromages frais nature sous crème fouettée CARREFOUR ,les 8 pots de 100g,2.43,3.04,604,146,12,7.5,3.6,3.6,6.9,0.08,,,,,,
https://www.carrefour.fr/p/gateau-de-riz-caramel-la-laitiere-3023290624302?t=R04F06,Gâteau de riz caramel LA LAITIERE ,les 4 pots de 100 g,2.07,5.18,568,134,1.7,0.9,26.1,18.1,3.5,0.11,,,,,,
https://www.carrefour.fr/p/lait-fermente-a-boire-nature-sucre-carrefour-3245412217517?t=R04F06,Lait fermenté à boire nature sucré CARREFOUR ,les 10 bouteilles de 100g,2.61,2.61,278,66,1.4,0.9,11,11,2.8,0.09,,,,,,
https://www.carrefour.fr/p/riz-au-lait-vanille-carrefour-3560071073947?t=R04F06,Riz au lait vanille CARREFOUR ,les 4 pots de 115 g,0.99,2.15,535,127,2.8,1.8,22,13,3.4,0.18,,,,,,
https://www.carrefour.fr/p/specialite-au-soja-noisettes-amandes-sojasun-3273220085301?t=R04F06,Spécialité au soja noisettes amandes SOJASUN ,les 4 pots de 100 g,1.50,3.75,419,100,3,0.3,14.5,11.8,3.4,0.15,,,,,,
https://www.carrefour.fr/p/specialite-au-soja-nature-sojasun-3273220081044?t=R04F06,Spécialité au soja nature SOJASUN ,les 8 pots de 100 g,2.13,2.66,192,46,2.7,0.4,0.7,0.7,4.6,0.08,,,,,,
https://www.carrefour.fr/p/specialite-au-soja-mandarine-citron-vert-sojasun-3273220083758?t=R04F06,Spécialité au soja mandarine/citron vert SOJASUN ,les 4 pots de 100 g,1.52,3.80,327,78,2.1,0.3,10.7,10.2,3.7,0.09,,,,,,
https://www.carrefour.fr/p/yaourt-nature-bio-activia-3033491408700?t=R04F06,Yaourt nature bio ACTIVIA ,les 8 pots de 125 g,2.93,2.93,260,62,3.4,2.4,4.5,4.5,3.4,0.13,,,0.12,,,
https://www.carrefour.fr/p/yaourt-grec-traditionnel-10-mg-authentique-grec-by-ifantis-5206252755117?t=R04F06,Yaourt grec traditionnel 10% MG AUTHENTIQUE GREC BY IFANTIS ,le seau d'1Kg,4.90,4.90,540,130,10,7.5,3.5,3.5,6.5,0.1,,,,,,
https://www.carrefour.fr/p/yaourt-mangue-mamie-nova-3456770960971?t=R04F06,Yaourt mangue MAMIE NOVA ,les 2 pots de 140g,1.74,6.21,377,89,2.2,1.4,14.3,12.3,2.8,0.08,0.6,,,,,
https://www.carrefour.fr/p/yaourt-citron-a-la-grecque-yaos-nestle-3023290115251?t=R04F06,Yaourt citron à la grecque  Yaos Nestle ,les 4 pots de 125g,2.19,4.38,555,133,6.9,4.6,15,14,2.6,0.1,,,0.094,,,
https://www.carrefour.fr/p/yaourt-caramel-bio-pechalou-3339526071100?t=R04F06,Yaourt caramel Bio PECHALOU ,les 4 pots de 125g,2.35,4.70,388,93,3.85,2.52,11.46,11.46,3.07,0.13,,,,,,
https://www.carrefour.fr/p/yaourt-a-boire-vanille-michel-et-augustin-3760122960749?t=R04F06,Yaourt à boire vanille MICHEL ET AUGUSTIN ,la bouteille de 500 ml,2.20,4.40,346,82,3.1,2,11,10,2.6,0.08,,,,,,
https://www.carrefour.fr/p/yaourt-a-boire-vanille-yop-3329770063297?t=R04F06,Yaourt à boire vanille YOP ,la bouteille de 825g,1.69,2.05,279,66,0.8,0.5,10.7,10.5,3,0.12,,0,0.12,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-carrefour-bio-3560070542642?t=R04F06,Yaourts aux fruits CARREFOUR BIO ,les 8 pots de 125g,2.94,2.94,384,91,2.9,1.8,13,12,3.3,0.12,,,,,,
https://www.carrefour.fr/p/yaourts-lait-entier-vanille-carrefour-bio-3560070372591?t=R04F06,Yaourts lait entier vanille CARREFOUR BIO ,les 12 pots de 125g,3.02,2.01,367,87,3.3,2.2,11,11,3.1,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-a-la-vanille-carrefour-3560070778157?t=R04F06,Yaourts à la vanille CARREFOUR ,les 4 pots de 125g,1.19,2.38,380,90,3,1.9,13,13,2.9,0.11,,,,,,
https://www.carrefour.fr/p/yaourts-au-lait-de-chevre-nature-carrefour-3560071085612?t=R04F06,Yaourts au lait de chèvre nature CARREFOUR ,les 4 pots de 115g,1.98,4.30,324,78,5,3.2,3.6,3.6,4.6,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-bifidus-saveur-vanille-carrefour-3560070698592?t=R04F06,Yaourts Bifidus saveur vanille CARREFOUR ,les 4 pots de 125 g,1.01,2.02,396,94,2.9,1.9,14,12,3.3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-au-lait-de-chevre-vanille-carrefour-3560071085629?t=R04F06,Yaourts au lait de chèvre vanille CARREFOUR ,les 4 pots de 115g,1.95,42.39,387,92,4.6,2.9,8.6,8.6,4.2,0.09,,,,,,
https://www.carrefour.fr/p/yaourts-a-la-grecque-au-miel-carrefour-3560070971602?t=R04F06,Yaourts à la grecque au miel CARREFOUR ,les 4 pots de 150g,2.15,3.58,519,124,6.5,4.3,14,13,2.4,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-nature-au-lait-entier-carrefour-3523230052856?t=R04F06,Yaourts nature au lait entier CARREFOUR ,les 12 pots de 125g,1.92,1.92,258,62,3.4,2.1,4.1,4.1,3.7,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-a-la-grec-sur-lit-mure-framboise-carrefour-3560070443475?t=R04F06,Yaourts à la grec sur lit mûre/framboise CARREFOUR ,les 4 pots de 150g,2.02,3.37,519,124,6.8,4.4,14,13,2.1,0.08,,,,,,
https://www.carrefour.fr/p/yaourts-nature-carrefour-3560071003890?t=R04F06,Yaourts nature CARREFOUR ,les 8 pots de 125 g,2.33,2.33,445,107,8.9,5.8,3.5,2.3,3.2,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-0-nature-activia-3033490545185?t=R04F06,Yaourts 0% nature ACTIVIA ,les 8 pots de 125 g,2.14,2.14,175,41,0.1,0.04,5.8,5.8,4.3,0.16,,,0.155,,,
https://www.carrefour.fr/p/yaourts-saveur-vanille-activia-3033491351082?t=R04F06,Yaourts saveur vanille ACTIVIA ,les 4 pots de 125 g,1.37,2.74,390,93,3.1,2,12.6,12.6,3.6,0.13,,,0.129,,,
https://www.carrefour.fr/p/yaourts-saveur-vanille-activia-3033491350962?t=R04F06,Yaourts saveur vanille ACTIVIA ,les 8 pots de 125 g,2.42,2.42,390,93,3.1,2,12.6,12.6,3.6,0.13,,,0.129,,,
https://www.carrefour.fr/p/yaourts-pruneau-activia-3033491325366?t=R04F06,Yaourts pruneau ACTIVIA ,les 4 pots de 125 g,1.42,2.84,380,90,3.3,2.3,11.5,11,3.3,0.12,,,0.117,,,
https://www.carrefour.fr/p/yaourts-nature-activia-3033491139444?t=R04F06,Yaourts nature ACTIVIA ,les 12 pots de 125 g,3.10,2.07,258,62,3.4,2.2,4.4,4.4,3.4,0.12,,,0.119,,,
https://www.carrefour.fr/p/yaourts-muesli-quinoa-noisette-activia-3033491347818?t=R04F06,Yaourts muesli quinoa noisette ACTIVIA ,les 8 pots de 120 g,3.83,3.99,449,107,3.7,2.2,13.4,12.5,3.9,0.13,,,0.002,0.126,,
https://www.carrefour.fr/p/yaourts-rhubarbe-activia-3033491325397?t=R04F06,Yaourts rhubarbe ACTIVIA ,les 4 pots de 125 g,1.49,2.98,391,93,3.3,2.3,12,11.6,3.7,0.18,,,0.138,,,
